,borough,neighborhood,building_class_category,block,lot,address,zip_code,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,nyc,manhattan,brooklyn,staten_island,bronx,queens
63976,queens,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,10663,63.0,89-24 219TH STREET,11427,1930,1,A1,570000.0,11/15/19,True,False,False,False,False,True
24467,brooklyn,CLINTON HILL,13 CONDOS - ELEVATOR APARTMENTS,1893,1019.0,"91 GRAND AVENUE, 3E",11205,1932,2,R4,630000.0,2/6/19,True,False,True,False,False,False
3168,manhattan,GREENWICH VILLAGE-CENTRAL,10 COOPS - ELEVATOR APARTMENTS,531,27.0,"28 EAST 4TH STREET, 8E",10003,1902,2,D4,4200000.0,1/4/19,True,True,False,False,False,False
55619,queens,FLUSHING-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,6801,1501.0,"71-33 162ND STREET, 2A",11365,2008,2,R4,346000.0,6/12/19,True,False,False,False,False,True
16144,manhattan,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1887,16.0,"741 WEST END AVENUE, 2B",10025,1929,2,D4,510000.0,7/25/19,True,True,False,False,False,False
50513,queens,CORONA,10 COOPS - ELEVATOR APARTMENTS,1964,1.0,"59-30 108TH STREET, 2C",11368,1965,2,D4,160000.0,9/6/19,True,False,False,False,False,True
58975,queens,JACKSON HEIGHTS,01 ONE FAMILY DWELLINGS,1005,21.0,22-32 74TH STREET,11370,1925,1,A1,821000.0,7/12/19,True,False,False,False,False,True
8131,manhattan,MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,1366,1079.0,"415 EAST 54TH STREET, 21M",10022,1983,2,R4,2400000.0,9/24/19,True,True,False,False,False,False
56782,queens,FRESH MEADOWS,01 ONE FAMILY DWELLINGS,7205,3.0,75-02 189TH STREET,11366,1940,1,A1,985000.0,1/17/19,True,False,False,False,False,True
23130,brooklyn,CANARSIE,01 ONE FAMILY DWELLINGS,8068,25.0,1225 EAST 89TH STREET,11236,1920,1,A1,582000.0,12/13/19,True,False,True,False,False,False
50514,queens,CORONA,10 COOPS - ELEVATOR APARTMENTS,1964,1.0,"59-30 108TH STREET, 2BB",11368,1965,2,D4,150000.0,4/16/19,True,False,False,False,False,True
7076,manhattan,MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,1307,1127.0,"100 EAST 53RD STREET, 17B",10022,2014,2,R4,2202170.0,1/14/19,True,True,False,False,False,False
15438,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1217,64.0,"176 WEST 87TH STREET, 11E",10024,1918,2,D4,1110000.0,7/15/19,True,True,False,False,False,False
23097,brooklyn,CANARSIE,01 ONE FAMILY DWELLINGS,7911,9.0,265 EAST 86TH STREET,11236,1945,1,A5,579000.0,9/20/19,True,False,True,False,False,False
40382,bronx,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS,3694,22.0,2230 BRUCKNER BOULEVARD,10473,1925,1,A1,575000.0,11/4/19,True,False,False,False,True,False
42933,bronx,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,3937,3428.0,"1380 VIRGINIA AVE, 1D",10462,,2,R4,160000.0,3/19/19,True,False,False,False,True,False
37939,brooklyn,WILLIAMSBURG-EAST,13 CONDOS - ELEVATOR APARTMENTS,2742,1101.0,"88 WITHERS, 3A",11211,2018,2,R4,1255502.0,4/29/19,True,False,True,False,False,False
19778,brooklyn,BENSONHURST,13 CONDOS - ELEVATOR APARTMENTS,6230,1145.0,"7516 BAY PARKWAY, 7B",11214,2015,2,R4,750796.0,10/18/19,True,False,True,False,False,False
29510,brooklyn,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,4717,15.0,567 EAST 96TH STREET,11212,1920,1,B1,580000.0,11/21/19,True,False,True,False,False,False
32684,brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS,8476,31.0,1823 EAST 32ND STREET,11234,1925,1,B1,705000.0,3/22/19,True,False,True,False,False,False
27083,brooklyn,EAST NEW YORK,02 TWO FAMILY DWELLINGS,4024,27.0,220 MILFORD STREET,11208,1899,1,B1,525000.0,10/22/19,True,False,True,False,False,False
34189,brooklyn,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,6503,30.0,"820 OCEAN PARKWAY, 304",11230,1961,2,D4,520000.0,2/28/19,True,False,True,False,False,False
43889,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5795,518.0,"3530 HENRY HUDSON PKWY, 10G",10463,1955,2,D4,475000.0,6/13/19,True,False,False,False,True,False
12499,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1492,3.0,"993 FIFTH AVENUE, 11",10028,1930,2,D4,19000000.0,10/2/19,True,True,False,False,False,False
59747,queens,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1457,1.0,"8310 35TH AVENUE, 1H",11372,1937,2,D4,634500.0,11/12/19,True,False,False,False,False,True
16749,manhattan,WASHINGTON HEIGHTS UPPER,10 COOPS - ELEVATOR APARTMENTS,2180,450.0,"100 OVERLOOK TERRACE, 21",10040,1963,2,D4,665000.0,9/10/19,True,True,False,False,False,False
48523,queens,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,7474,50.0,"220-55 46TH AVENUE, 15E",11361,1961,2,D4,349000.0,11/7/19,True,False,False,False,False,True
8339,manhattan,MIDTOWN WEST,10 COOPS - ELEVATOR APARTMENTS,1049,1.0,"345 WEST 58TH STREET, 3CS",10019,1957,2,D4,975000.0,8/28/19,True,True,False,False,False,False
60170,queens,JAMAICA,10 COOPS - ELEVATOR APARTMENTS,9845,27.0,"172-70 HIGHLAND AVENUE, 4L",11432,1958,2,D4,180000.0,10/17/19,True,False,False,False,False,True
24003,brooklyn,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,351,10.0,236 PRESIDENT STREET,11231,1899,1,B1,3625000.0,5/2/19,True,False,True,False,False,False
12611,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1500,20.0,"47 EAST 88TH STREET, 10AB",10128,1930,2,D4,10200000.0,5/1/19,True,True,False,False,False,False
41587,bronx,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,3260,5.0,"2860 BAILEY AVENUE, 2D",10463,1955,2,D4,205000.0,7/9/19,True,False,False,False,True,False
5927,manhattan,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,943,1469.0,"330 EAST 38TH STREET, 33Q",10016,,2,R4,970500.0,7/23/19,True,True,False,False,False,False
67261,queens,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,12201,22.0,150-32 116TH AVENUE,11434,1920,1,A1,281400.0,10/28/19,True,False,False,False,False,True
57745,queens,HILLCREST,13 CONDOS - ELEVATOR APARTMENTS,6713,2113.0,"152-18 UNION TURNPIKE, 207K",11367,1973,2,R4,528888.0,5/9/19,True,False,False,False,False,True
51104,queens,ELMHURST,01 ONE FAMILY DWELLINGS,1506,31.0,41-19 JUDGE STREET,11373,1910,1,A1,999000.0,7/29/19,True,False,False,False,False,True
24442,brooklyn,CLINTON HILL,10 COOPS - ELEVATOR APARTMENTS,1961,6.0,"451 CLINTON AVENUE, 4B",11238,1930,2,D4,1200000.0,4/5/19,True,False,True,False,False,False
11711,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1375,1426.0,"520 PARK AVENUE, 31",10022,2015,2,R4,26000000.0,6/26/19,True,True,False,False,False,False
29883,brooklyn,FLATLANDS,01 ONE FAMILY DWELLINGS,7873,72.0,1682 EAST 49TH STREET,11234,1920,1,A1,210000.0,1/10/19,True,False,True,False,False,False
26201,brooklyn,DOWNTOWN-FULTON FERRY,13 CONDOS - ELEVATOR APARTMENTS,52,1061.0,"85 ADAMS STREET, 17A",11201,,2,R4,1550000.0,7/30/19,True,False,True,False,False,False
72835,staten_island,DONGAN HILLS,01 ONE FAMILY DWELLINGS,3328,106.0,412 NORTH RAILROAD AVE,10304,1986,1,A5,585000.0,6/4/19,True,False,False,True,False,False
38745,brooklyn,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2408,1014.0,"236 SOUTH 1ST STREET, 3D",11211,,2,R4,895000.0,7/31/19,True,False,True,False,False,False
42522,bronx,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,2284,114.0,415 EAST 139TH STREET,10454,1910,1,A5,760000.0,1/28/19,True,False,False,False,True,False
71263,queens,WOODSIDE,01 ONE FAMILY DWELLINGS,1024,56.0,28-13 56TH PLACE,11377,1940,1,A5,810000.0,5/31/19,True,False,False,False,False,True
20435,brooklyn,BOROUGH PARK,02 TWO FAMILY DWELLINGS,5448,18.0,1624 48TH STREET,11204,1975,1,B1,3557500.0,9/3/19,True,False,True,False,False,False
43728,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5716,500.0,"2500 JOHNSON AVE, 17-F",10463,1967,2,D4,407771.0,11/19/19,True,False,False,False,True,False
10907,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1376,15.0,"21 EAST 61ST STREET, S 1",10065,1951,2,D4,71480.0,5/15/19,True,True,False,False,False,False
6606,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,350,1410.0,"287 EAST HOUSTON STREET, 4C",10002,2017,2,R4,2160000.0,4/5/19,True,True,False,False,False,False
5713,manhattan,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,702,1217.0,"553 WEST 30TH STREET, 73F",10001,2015,2,R4,5000000.0,8/21/19,True,True,False,False,False,False
78347,staten_island,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,223,105.0,342 TAYLOR STREET,10310,2005,1,A1,560000.0,11/27/19,True,False,False,True,False,False
56996,queens,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,8489,1.0,"27010 GRAND CENTRAL PARKWAY, 1",11005,1972,2,D4,267500.0,4/18/19,True,False,False,False,False,True
16675,manhattan,WASHINGTON HEIGHTS UPPER,10 COOPS - ELEVATOR APARTMENTS,2179,10.0,"160 CABRINI BOULEVARD, 26",10033,1939,2,D4,587500.0,9/19/19,True,True,False,False,False,False
16157,manhattan,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1888,10.0,"305 WEST 98TH STREET, 4EN",10025,1930,2,D4,1292500.0,8/1/19,True,True,False,False,False,False
16220,manhattan,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,62.0,"310 WEST 106TH STREET, 17C",10025,1927,2,D4,960000.0,10/28/19,True,True,False,False,False,False
11093,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1396,33.0,"167 EAST 61ST STREET, 30-E",10065,1983,2,D4,2200000.0,6/24/19,True,True,False,False,False,False
49799,queens,COLLEGE POINT,02 TWO FAMILY DWELLINGS,3969,29.0,124-10 9 AVENUE,11356,1979,1,B1,1270000.0,9/6/19,True,False,False,False,False,True
13239,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1590,8.0,"75 EAST END AVENUE, 16G",10028,1963,2,D4,2095000.0,12/10/19,True,True,False,False,False,False
11846,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1415,1092.0,"200 EAST 61ST STREET, 20A",10065,1986,2,R4,1050000.0,2/7/19,True,True,False,False,False,False
57411,queens,GLENDALE,02 TWO FAMILY DWELLINGS,3829,67.0,79-42 78TH AVENUE,11385,1915,1,B1,950000.0,12/13/19,True,False,False,False,False,True
13262,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1499,1107.0,"12 EAST 88TH STREET, 2C",10128,1931,2,R4,2390000.0,11/26/19,True,True,False,False,False,False
55688,queens,FOREST HILLS,01 ONE FAMILY DWELLINGS,2125,39.0,102-41 63RD DRIVE,11375,1940,1,A5,700000.0,11/18/19,True,False,False,False,False,True
74427,staten_island,LIVINGSTON,01 ONE FAMILY DWELLINGS,150,175.0,15 HOWARD COURT,10310,1925,1,A5,470000.0,9/12/19,True,False,False,True,False,False
76360,staten_island,PORT IVORY,01 ONE FAMILY DWELLINGS,1278,9.0,200 ARLINGTON PLACE,10303,1985,1,A5,229164.0,8/23/19,True,False,False,True,False,False
7351,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1334,13.0,"333 EAST 41ST STREET, 4BC",10017,1926,2,D4,875000.0,2/22/19,True,True,False,False,False,False
39844,bronx,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,3299,14.0,"306 EAST MOSHOLU PARKWAY S, 3E",10458,1939,2,D4,92000.0,7/9/19,True,False,False,False,True,False
71473,queens,WOODSIDE,10 COOPS - ELEVATOR APARTMENTS,1111,1.0,"55-25 31ST AVENUE, 5I",11377,1935,2,D4,300000.0,3/21/19,True,False,False,False,False,True
638,manhattan,CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,800,1347.0,"101 WEST 24, 12B",10011,2006,2,R4,2100000.0,3/13/19,True,True,False,False,False,False
8368,manhattan,MIDTOWN WEST,10 COOPS - ELEVATOR APARTMENTS,1271,21.0,"27 WEST 55TH STREET, 72",10019,1923,2,D4,765000.0,2/26/19,True,True,False,False,False,False
19035,brooklyn,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,1986,1028.0,"1142 BEDFORD AVE, 6B",11216,,2,R4,770000.0,8/5/19,True,False,True,False,False,False
8388,manhattan,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,1003,1295.0,"150 WEST 51ST STREET, 16-29",10019,,2,R4,675000.0,10/10/19,True,True,False,False,False,False
43547,bronx,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,4291,14.0,"2104 HOLLAND AVENUE, 4C",10462,1952,2,D4,142500.0,4/1/19,True,False,False,False,True,False
71309,queens,WOODSIDE,02 TWO FAMILY DWELLINGS,1155,34.0,32-58 54TH STREET,11377,1935,1,B1,1105000.0,3/6/19,True,False,False,False,False,True
77727,staten_island,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,2836,12.0,16 VANDERBILT AVENUE,10304,2003,1,A5,270000.0,6/7/19,True,False,False,True,False,False
9970,manhattan,SOHO,13 CONDOS - ELEVATOR APARTMENTS,477,1119.0,"565 BROOME STREET, N7A",10013,2016,2,R4,2394155.0,8/7/19,True,True,False,False,False,False
26337,brooklyn,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS,167,1069.0,"319 SCHERMERHORN STREET, 17B",11217,2015,2,R4,1420000.0,5/29/19,True,False,True,False,False,False
53755,queens,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,4410,56.0,"31-70 138TH STREET, 2C",11354,1959,2,D4,280000.0,5/9/19,True,False,False,False,False,True
21436,brooklyn,BRIGHTON BEACH,10 COOPS - ELEVATOR APARTMENTS,8680,1.0,"40 BRIGHTON FIRST ROAD, 7C",11235,1963,2,D4,260000.0,11/25/19,True,False,True,False,False,False
77406,staten_island,SOUTH BEACH,01 ONE FAMILY DWELLINGS,3110,49.0,195 SAND LANE,10305,2018,1,A5,605859.0,6/26/19,True,False,False,True,False,False
5843,manhattan,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,936,1055.0,"333 EAST 30TH STREET, 4-N",10016,,2,R4,760000.0,6/4/19,True,True,False,False,False,False
3879,manhattan,GREENWICH VILLAGE-WEST,10 COOPS - ELEVATOR APARTMENTS,528,8.0,"204 WEST HOUSTON STREET, PH45C",10014,1869,2,D4,2175000.0,6/4/19,True,True,False,False,False,False
19777,brooklyn,BENSONHURST,13 CONDOS - ELEVATOR APARTMENTS,6230,1141.0,"7516 BAY PARKWAY, 6F",11214,2015,2,R4,612987.0,10/16/19,True,False,True,False,False,False
67842,queens,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,11926,85.0,139-10 GLASSBORO AVE,11435,1930,1,A1,555000.0,9/27/19,True,False,False,False,False,True
36169,brooklyn,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,7385,18.0,2226 EAST 28TH STREET,11229,1940,1,A5,692000.0,10/3/19,True,False,True,False,False,False
11117,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1399,33.0,"160 EAST 65TH STREET, 4D",10065,1968,2,D4,1830000.0,3/20/19,True,True,False,False,False,False
6550,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,284,1411.0,"183 EAST BROADWAY, 3B",10002,2007,2,R4,828750.0,11/12/19,True,True,False,False,False,False
13918,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1118,22.0,"10 WEST 66TH STREET, 12J",10023,1969,2,D4,945000.0,3/13/19,True,True,False,False,False,False
9470,manhattan,MURRAY HILL,13 CONDOS - ELEVATOR APARTMENTS,859,1131.0,"11 EAST 29TH STREET, 50B",10016,2005,2,R4,1700000.0,11/26/19,True,True,False,False,False,False
32766,brooklyn,MARINE PARK,10 COOPS - ELEVATOR APARTMENTS,8819,11.0,"2240 BURNETT STREET, 4H",11229,1952,2,D4,200000.0,6/25/19,True,False,True,False,False,False
46026,bronx,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,4840,17.0,761 EAST 226 STREET,10466,1920,1,B1,699000.0,9/18/19,True,False,False,False,True,False
2571,manhattan,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,896,39.0,"210 EAST 15TH STREET, 10HJK",10003,1963,2,D4,2350000.0,6/13/19,True,True,False,False,False,False
11282,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1417,1.0,"201 EAST 62ND STREET, PH-D",10065,1963,2,D4,1875000.0,5/28/19,True,True,False,False,False,False
29112,brooklyn,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,4905,17.0,"282 EAST 35TH STREET, 4E",11203,1957,2,D4,220000.0,5/30/19,True,False,True,False,False,False
52487,queens,FLUSHING MEADOW PARK,10 COOPS - ELEVATOR APARTMENTS,2269,20.0,"77-35 113TH ST, 2E",11375,1940,2,D4,350000.0,6/11/19,True,False,False,False,False,True
42883,bronx,PARKCHESTER,10 COOPS - ELEVATOR APARTMENTS,3931,6.0,"1922 MCGRAW AVENUE, 6A",10462,1929,2,D4,140000.0,12/30/19,True,False,False,False,True,False
16196,manhattan,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1890,24.0,"875 WEST END AVENUE, 11F",10025,1924,2,D4,658684.0,2/19/19,True,True,False,False,False,False
68910,queens,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,12267,8.0,160-06 BAISLEY BOULEVARD,11434,1950,1,A5,320000.0,2/22/19,True,False,False,False,False,True
78805,staten_island,WILLOWBROOK,01 ONE FAMILY DWELLINGS,2086,72.0,73 DREYER AVENUE,10314,1965,1,A1,645000.0,1/15/19,True,False,False,True,False,False
69612,queens,ST. ALBANS,01 ONE FAMILY DWELLINGS,10394,25.0,189-07 114TH DRIVE,11412,1950,1,A5,515000.0,10/3/19,True,False,False,False,False,True
12595,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1499,32.0,"1060 PARK AVENUE, 14A",10128,1924,2,D4,1175000.0,2/4/19,True,True,False,False,False,False
1957,manhattan,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,39,1084.0,"130 WATER STREET, 8E",10005,1956,2,R4,550000.0,7/11/19,True,True,False,False,False,False
72825,staten_island,DONGAN HILLS,01 ONE FAMILY DWELLINGS,3316,21.0,168 RARITAN AVENUE,10304,1955,1,A1,825000.0,9/12/19,True,False,False,True,False,False
29378,brooklyn,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,4594,78.0,85 EAST 91ST STREET,11212,1950,1,A5,615000.0,7/3/19,True,False,True,False,False,False
63295,queens,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS,7761,60.0,"216-10 77TH AVENUE, 4M",11364,1952,2,D4,200000.0,5/13/19,True,False,False,False,False,True
47282,queens,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,872,68.0,"2534 CRESCENT STREET, 6D",11102,1965,2,D4,495000.0,6/11/19,True,False,False,False,False,True
48830,queens,BELLE HARBOR,01 ONE FAMILY DWELLINGS,16253,67.0,442 BEACH 131 STREET,11694,1935,1,A1,995000.0,2/12/19,True,False,False,False,False,True
8419,manhattan,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,1006,1189.0,"159 WEST 53RD STREET, 35D",10019,1968,2,R4,938000.0,3/1/19,True,True,False,False,False,False
70295,queens,SUNNYSIDE,02 TWO FAMILY DWELLINGS,181,84.0,50-68 42ND STREET,11104,1925,1,B1,1226000.0,2/25/19,True,False,False,False,False,True
39293,bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,4979,19.0,4048 ELY AVENUE,10466,1940,1,A5,420000.0,1/7/19,True,False,False,False,True,False
33132,brooklyn,MIDWOOD,10 COOPS - ELEVATOR APARTMENTS,7584,35.0,"1401 OCEAN AVENUE, 15I",11230,1963,2,D4,475000.0,2/28/19,True,False,True,False,False,False
49725,queens,COLLEGE POINT,01 ONE FAMILY DWELLINGS,4036,64.0,115-15 14TH AVENUE,11356,1955,1,A5,690000.0,8/30/19,True,False,False,False,False,True
45161,bronx,THROGS NECK,01 ONE FAMILY DWELLINGS,5597,76.0,239 GRAFF AVENUE,10465,1960,1,A5,509600.0,3/5/19,True,False,False,False,True,False
43100,bronx,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,3943,5292.0,"1514 METROPOLITAN AVENUE, 4F",10462,,2,R4,230000.0,7/17/19,True,False,False,False,True,False
48849,queens,BELLE HARBOR,02 TWO FAMILY DWELLINGS,16193,28.0,125-08 CRONSTON AVENUE,11694,1950,1,B1,875000.0,12/19/19,True,False,False,False,False,True
36804,brooklyn,SHEEPSHEAD BAY,13 CONDOS - ELEVATOR APARTMENTS,7465,1203.0,"3041 OCEAN AVENUE, 3C",11235,2015,2,R4,950000.0,9/5/19,True,False,True,False,False,False
72831,staten_island,DONGAN HILLS,01 ONE FAMILY DWELLINGS,3325,66.0,6 DUMONT AVENUE,10305,1985,1,A5,325000.0,10/23/19,True,False,False,True,False,False
53934,queens,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,5137,11.0,"42-55 COLDEN STREET, 7S",11355,1962,2,D4,420000.0,1/14/19,True,False,False,False,False,True
13201,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1585,8.0,"515 EAST 88TH STREET, 1L",10128,1920,2,D4,530000.0,5/7/19,True,True,False,False,False,False
20642,brooklyn,BOROUGH PARK,02 TWO FAMILY DWELLINGS,5687,22.0,936 56TH STREET,11219,1925,1,B1,525000.0,8/5/19,True,False,True,False,False,False
26922,brooklyn,EAST NEW YORK,01 ONE FAMILY DWELLINGS,4381,20.0,986 CLEVELAND,11208,1960,1,A5,372160.0,10/18/19,True,False,True,False,False,False
3467,manhattan,GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,525,1703.0,"184 THOMPSON STREET, 6S",10012,1910,2,R4,1215000.0,4/10/19,True,True,False,False,False,False
6443,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,248,1407.0,"250 SOUTH STREET, 40F",10002,2015,2,R4,1369830.0,8/28/19,True,True,False,False,False,False
13943,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1120,23.0,"1 WEST 67TH STREET, 1026",10023,1917,2,D4,13600000.0,12/10/19,True,True,False,False,False,False
11874,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1419,1067.0,"250 EAST 65TH STREET, 12A",10065,1963,2,R4,1825000.0,11/22/19,True,True,False,False,False,False
70934,queens,WOODHAVEN,01 ONE FAMILY DWELLINGS,8930,77.0,91-35 88TH ROAD,11421,1920,1,A1,640000.0,4/22/19,True,False,False,False,False,True
74507,staten_island,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,770,47.0,20 WELLBROOK AVENUE,10314,2005,1,A5,515000.0,3/1/19,True,False,False,True,False,False
5642,manhattan,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,702,1100.0,"553 WEST 30TH STREET, 34C",10001,2015,2,R4,4695837.0,11/7/19,True,True,False,False,False,False
474,manhattan,CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,717,1148.0,"445 WEST 19TH, 2F",10011,1989,2,R4,795000.0,3/13/19,True,True,False,False,False,False
47305,queens,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,539,1023.0,"14-43 28TH AVENUE, 3E",11102,2005,2,R4,649500.0,7/16/19,True,False,False,False,False,True
28184,brooklyn,FLATBUSH-CENTRAL,10 COOPS - ELEVATOR APARTMENTS,5159,61.0,"385 E 16 ST, 2H",11226,1956,2,D4,334500.0,1/17/19,True,False,True,False,False,False
74414,staten_island,LIVINGSTON,01 ONE FAMILY DWELLINGS,138,155.0,216 BARD AVENUE,10310,1925,1,A1,580000.0,3/15/19,True,False,False,True,False,False
44097,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5953,240.0,"5900 ARLINGTON AVENUE, 17K",10471,1962,2,D4,410000.0,8/27/19,True,False,False,False,True,False
57167,queens,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,8489,1.0,"27110 GRAND CENTRAL PARKWAY, 33W",11005,1972,2,D4,980180.0,10/4/19,True,False,False,False,False,True
319,manhattan,CHELSEA,10 COOPS - ELEVATOR APARTMENTS,771,23.0,"223 WEST 21ST STREET, 4G",10011,1889,2,D4,903000.0,2/12/19,True,True,False,False,False,False
19743,brooklyn,BENSONHURST,10 COOPS - ELEVATOR APARTMENTS,6286,43.0,"1973 81ST STREET, F8",11214,1926,2,D4,280000.0,5/6/19,True,False,True,False,False,False
6478,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,248,1526.0,"250 SOUTH STREET, 50H",10002,2015,2,R4,1419368.0,10/29/19,True,True,False,False,False,False
15768,manhattan,UPPER WEST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1219,1088.0,"100 WEST 89TH STREET, 7P",10024,1985,2,R4,1500000.0,6/28/19,True,True,False,False,False,False
4089,manhattan,GREENWICH VILLAGE-WEST,13 CONDOS - ELEVATOR APARTMENTS,604,1049.0,"130 BARROW STREET, 404",10014,,2,R4,1250000.0,11/18/19,True,True,False,False,False,False
42163,bronx,MORRISANIA/LONGWOOD,01 ONE FAMILY DWELLINGS,2974,150.0,1249 SIMPSON STREET,10459,1991,1,A5,450000.0,6/6/19,True,False,False,False,True,False
39261,bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,4939,106.0,3892 SETON AVE.,10466,1958,1,A5,50000.0,5/14/19,True,False,False,False,True,False
10566,manhattan,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS,142,1835.0,"111 MURRAY STREET, 14B",10007,2016,2,R4,2189238.0,5/9/19,True,True,False,False,False,False
76457,staten_island,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1055,44.0,30 MONTELL STREET,10302,1925,1,A1,560000.0,2/12/19,True,False,False,True,False,False
11950,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1436,1292.0,"350 EAST 62ND STREET, 3T",10065,1916,2,R4,725000.0,11/18/19,True,True,False,False,False,False
